event:id,concept:name,start_timestamp,time:timestamp,event:duration_min,org:resource,org:role,case:concept:name,case:case_type,case:amount,case:region
evt_00012194,c,2020-05-27 17:19:56,2020-05-27 17:28:53,8.96174145,res_005,role_01,case_002033,type_03,1024.88,DE-BW
evt_00012195,e,2020-05-27 17:28:57,2020-05-27 17:36:53,7.935544166666667,res_005,role_01,case_002033,type_03,1024.88,DE-BW
evt_00012196,b,2020-05-27 17:37:29,2020-05-27 17:48:02,10.5451316,res_005,role_01,case_002033,type_03,1024.88,DE-BW
evt_00012197,d,2020-05-27 17:48:27,2020-05-27 17:57:48,9.338295166666667,res_005,role_01,case_002033,type_03,1024.88,DE-BW
evt_00012198,f,2020-05-27 17:59:12,2020-05-27 18:24:24,25.193375166666666,res_006,role_02,case_002033,type_03,1024.88,DE-BW
evt_00012199,a,2020-05-27 19:02:12,2020-05-27 19:45:37,43.41836981666667,res_001,role_01,case_002034,type_02,774.8,DE-BW
evt_00012200,c,2020-05-27 19:45:39,2020-05-27 19:59:13,13.566449616666667,res_005,role_01,case_002034,type_02,774.8,DE-BW
evt_00012201,e,2020-05-27 20:00:30,2020-05-27 20:35:00,34.50550681666667,res_002,role_02,case_002034,type_02,774.8,DE-BW
evt_00012202,b,2020-05-27 20:41:40,2020-05-27 21:12:29,30.806689033333335,res_002,role_02,case_002034,type_02,774.8,DE-BW
evt_00012203,d,2020-05-27 21:13:54,2020-05-27 21:38:37,24.716566750000002,res_001,role_01,case_002034,type_02,774.8,DE-BW
evt_00012204,f,2020-05-27 21:39:58,2020-05-27 22:06:04,26.097185233333335,res_002,role_02,case_002034,type_02,774.8,DE-BW
evt_00012205,a,2020-05-28 01:35:57,2020-05-28 02:16:31,40.56666011666667,res_001,role_01,case_002035,type_02,1088.86,DE-BE
evt_00012206,c,2020-05-28 02:17:00,2020-05-28 02:57:22,40.357561733333334,res_001,role_01,case_002035,type_02,1088.86,DE-BE
evt_00012207,e,2020-05-28 02:59:46,2020-05-28 03:26:39,26.880942983333334,res_006,role_02,case_002035,type_02,1088.86,DE-BE
evt_00012208,b,2020-05-28 03:27:30,2020-05-28 03:33:40,6.172539316666667,res_005,role_01,case_002035,type_02,1088.86,DE-BE
evt_00012209,d,2020-05-28 03:36:50,2020-05-28 04:01:15,24.404761099999998,res_002,role_02,case_002035,type_02,1088.86,DE-BE
evt_00012210,f,2020-05-28 04:01:17,2020-05-28 04:29:00,27.71165885,res_003,role_01,case_002035,type_02,1088.86,DE-BE
evt_00012211,a,2020-05-28 05:16:16,2020-05-28 05:39:48,23.529982516666667,res_001,role_01,case_002036,type_03,1268.97,DE-BW
evt_00012212,c,2020-05-28 05:40:17,2020-05-28 05:57:54,17.629527466666666,res_002,role_02,case_002036,type_03,1268.97,DE-BW
evt_00012213,e,2020-05-28 06:01:04,2020-05-28 06:21:38,20.5668645,res_003,role_01,case_002036,type_03,1268.97,DE-BW
evt_00012214,b,2020-05-28 06:25:20,2020-05-28 07:05:15,39.91109841666666,res_001,role_01,case_002036,type_03,1268.97,DE-BW
evt_00012215,d,2020-05-28 07:05:34,2020-05-28 07:47:51,42.28687706666666,res_006,role_02,case_002036,type_03,1268.97,DE-BW
evt_00012216,f,2020-05-28 07:48:29,2020-05-28 08:00:51,12.3546387,res_005,role_01,case_002036,type_03,1268.97,DE-BW
evt_00012217,a,2020-05-28 06:45:06,2020-05-28 07:35:15,50.13631766666666,res_001,role_01,case_002037,type_01,752.88,DE-BE
evt_00012218,c,2020-05-28 07:42:27,2020-05-28 08:34:13,51.76985473333333,res_001,role_01,case_002037,type_01,752.88,DE-BE
evt_00012219,e,2020-05-28 08:35:42,2020-05-28 08:56:47,21.082255033333336,res_001,role_01,case_002037,type_01,752.88,DE-BE
evt_00012220,b,2020-05-28 08:58:28,2020-05-28 09:16:04,17.587477616666668,res_006,role_02,case_002037,type_01,752.88,DE-BE
evt_00012221,d,2020-05-28 09:17:03,2020-05-28 09:41:05,24.030765433333332,res_002,role_02,case_002037,type_01,752.88,DE-BE
evt_00012222,f,2020-05-28 09:46:45,2020-05-28 10:13:28,26.708996766666665,res_001,role_01,case_002037,type_01,752.88,DE-BE
evt_00012223,a,2020-05-28 08:24:45,2020-05-28 08:56:03,31.298337733333334,res_001,role_01,case_002038,type_02,1043.61,DE-HE
evt_00012224,c,2020-05-28 08:56:20,2020-05-28 09:09:56,13.598495683333335,res_005,role_01,case_002038,type_02,1043.61,DE-HE
evt_00012225,e,2020-05-28 09:10:18,2020-05-28 09:49:48,39.50062703333333,res_006,role_02,case_002038,type_02,1043.61,DE-HE
evt_00012226,b,2020-05-28 09:50:14,2020-05-28 10:24:34,34.336990766666666,res_001,role_01,case_002038,type_02,1043.61,DE-HE
evt_00012227,d,2020-05-28 10:25:52,2020-05-28 11:01:54,36.02679703333333,res_003,role_01,case_002038,type_02,1043.61,DE-HE
evt_00012228,f,2020-05-28 11:02:51,2020-05-28 11:47:14,44.37717015,res_002,role_02,case_002038,type_02,1043.61,DE-HE
evt_00012229,a,2020-05-28 12:06:32,2020-05-28 13:02:41,56.15199011666667,res_001,role_01,case_002039,type_01,847.04,DE-BW
evt_00012230,c,2020-05-28 13:02:49,2020-05-28 13:10:30,7.680312666666667,res_005,role_01,case_002039,type_01,847.04,DE-BW
evt_00012231,e,2020-05-28 13:11:23,2020-05-28 13:18:34,7.182407066666667,res_005,role_01,case_002039,type_01,847.04,DE-BW
evt_00012232,b,2020-05-28 13:19:34,2020-05-28 13:55:06,35.53172295,res_006,role_02,case_002039,type_01,847.04,DE-BW
evt_00012233,d,2020-05-28 13:59:23,2020-05-28 14:51:13,51.82676845,res_003,role_01,case_002039,type_01,847.04,DE-BW
evt_00012234,f,2020-05-28 14:51:19,2020-05-28 14:57:18,5.9682029666666665,res_005,role_01,case_002039,type_01,847.04,DE-BW
evt_00012235,a,2020-05-28 12:46:26,2020-05-28 13:26:36,40.16456111666666,res_001,role_01,case_002040,type_02,517.58,DE-NRW
evt_00012236,c,2020-05-28 13:27:21,2020-05-28 13:36:56,9.582542983333333,res_005,role_01,case_002040,type_02,517.58,DE-NRW
evt_00012237,e,2020-05-28 13:37:06,2020-05-28 13:44:19,7.20891265,res_005,role_01,case_002040,type_02,517.58,DE-NRW
evt_00012238,b,2020-05-28 13:45:52,2020-05-28 14:16:22,30.495031533333336,res_002,role_02,case_002040,type_02,517.58,DE-NRW
evt_00012239,d,2020-05-28 14:22:37,2020-05-28 14:43:52,21.248638133333333,res_006,role_02,case_002040,type_02,517.58,DE-NRW
evt_00012240,f,2020-05-28 14:46:12,2020-05-28 15:19:27,33.2505188,res_003,role_01,case_002040,type_02,517.58,DE-NRW
evt_00012241,a,2020-05-28 19:11:48,2020-05-28 19:55:37,43.81943605,res_001,role_01,case_002041,type_03,877.33,DE-BY
evt_00012242,c,2020-05-28 19:57:00,2020-05-28 20:08:35,11.596127433333333,res_005,role_01,case_002041,type_03,877.33,DE-BY
evt_00012243,e,2020-05-28 20:09:00,2020-05-28 20:26:24,17.40555871666667,res_002,role_02,case_002041,type_03,877.33,DE-BY
evt_00012244,b,2020-05-28 20:26:46,2020-05-28 21:10:04,43.29041263333333,res_006,role_02,case_002041,type_03,877.33,DE-BY
evt_00012245,d,2020-05-28 21:11:20,2020-05-28 22:15:08,63.79687658333333,res_001,role_01,case_002041,type_03,877.33,DE-BY
evt_00012246,f,2020-05-28 22:16:40,2020-05-28 22:54:50,38.17495448333333,res_001,role_01,case_002041,type_03,877.33,DE-BY
evt_00012247,a,2020-05-28 19:17:37,2020-05-28 19:50:28,32.858012433333336,res_001,role_01,case_002042,type_02,874.55,DE-BE
evt_00012248,c,2020-05-28 19:56:06,2020-05-28 20:21:59,25.877989683333332,res_001,role_01,case_002042,type_02,874.55,DE-BE
evt_00012249,e,2020-05-28 20:22:54,2020-05-28 20:41:14,18.337959,res_006,role_02,case_002042,type_02,874.55,DE-BE
evt_00012250,b,2020-05-28 20:41:46,2020-05-28 20:47:48,6.0394472666666665,res_005,role_01,case_002042,type_02,874.55,DE-BE
evt_00012251,d,2020-05-28 20:48:37,2020-05-28 20:53:46,5.1377313,res_005,role_01,case_002042,type_02,874.55,DE-BE
evt_00012252,f,2020-05-28 20:54:45,2020-05-28 21:26:20,31.581534366666666,res_003,role_01,case_002042,type_02,874.55,DE-BE
evt_00012253,a,2020-05-28 20:17:32,2020-05-28 21:04:37,47.0856654,res_001,role_01,case_002043,type_03,1331.4,DE-HE
evt_00012254,c,2020-05-28 21:05:43,2020-05-28 21:51:55,46.2071559,res_003,role_01,case_002043,type_03,1331.4,DE-HE
evt_00012255,e,2020-05-28 21:52:27,2020-05-28 22:46:39,54.19961673333333,res_001,role_01,case_002043,type_03,1331.4,DE-HE
evt_00012256,b,2020-05-28 22:47:11,2020-05-28 23:23:28,36.27819701666667,res_002,role_02,case_002043,type_03,1331.4,DE-HE
evt_00012257,d,2020-05-28 23:23:52,2020-05-28 23:59:29,35.612888350000006,res_002,role_02,case_002043,type_03,1331.4,DE-HE
evt_00012258,f,2020-05-29 00:01:18,2020-05-29 00:36:50,35.54322533333333,res_002,role_02,case_002043,type_03,1331.4,DE-HE
evt_00012259,a,2020-05-28 22:08:37,2020-05-28 23:11:00,62.391149766666665,res_001,role_01,case_002044,type_02,632.34,DE-HE
evt_00012260,c,2020-05-28 23:11:51,2020-05-28 23:17:50,5.97903715,res_005,role_01,case_002044,type_02,632.34,DE-HE
evt_00012261,e,2020-05-28 23:22:06,2020-05-28 23:35:32,13.436787,res_002,role_02,case_002044,type_02,632.34,DE-HE
evt_00012262,b,2020-05-28 23:35:42,2020-05-28 23:57:05,21.389785033333332,res_006,role_02,case_002044,type_02,632.34,DE-HE
evt_00012263,d,2020-05-28 23:57:54,2020-05-29 00:23:22,25.456380433333333,res_002,role_02,case_002044,type_02,632.34,DE-HE
evt_00012264,f,2020-05-29 00:23:33,2020-05-29 00:52:15,28.689473449999998,res_006,role_02,case_002044,type_02,632.34,DE-HE
evt_00012265,a,2020-05-29 00:38:15,2020-05-29 01:01:58,23.714212266666667,res_001,role_01,case_002045,type_02,922.47,DE-BY
evt_00012266,c,2020-05-29 01:02:32,2020-05-29 01:11:28,8.936660133333334,res_005,role_01,case_002045,type_02,922.47,DE-BY
evt_00012267,e,2020-05-29 01:13:06,2020-05-29 01:34:23,21.2688204,res_006,role_02,case_002045,type_02,922.47,DE-BY
evt_00012268,b,2020-05-29 01:34:41,2020-05-29 01:43:25,8.736777183333334,res_005,role_01,case_002045,type_02,922.47,DE-BY
evt_00012269,d,2020-05-29 01:44:31,2020-05-29 02:14:44,30.22885013333333,res_002,role_02,case_002045,type_02,922.47,DE-BY
evt_00012270,f,2020-05-29 02:15:02,2020-05-29 02:49:01,33.98938255,res_006,role_02,case_002045,type_02,922.47,DE-BY
evt_00012271,a,2020-05-29 00:57:58,2020-05-29 01:47:05,49.11899005,res_001,role_01,case_002046,type_02,647.08,DE-HE
evt_00012272,c,2020-05-29 01:47:13,2020-05-29 02:36:41,49.46116501666667,res_001,role_01,case_002046,type_02,647.08,DE-HE
evt_00012273,e,2020-05-29 02:36:52,2020-05-29 02:43:15,6.387156983333333,res_005,role_01,case_002046,type_02,647.08,DE-HE
evt_00012274,b,2020-05-29 02:43:30,2020-05-29 02:50:24,6.9000086666666665,res_005,role_01,case_002046,type_02,647.08,DE-HE
evt_00012275,d,2020-05-29 02:54:06,2020-05-29 03:05:15,11.139777783333333,res_002,role_02,case_002046,type_02,647.08,DE-HE
evt_00012276,f,2020-05-29 03:05:59,2020-05-29 04:08:41,62.694518083333335,res_003,role_01,case_002046,type_02,647.08,DE-HE
evt_00012277,a,2020-05-29 04:07:40,2020-05-29 04:56:41,49.0143625,res_001,role_01,case_002047,type_02,1054.68,DE-BY
evt_00012278,c,2020-05-29 04:56:51,2020-05-29 05:32:09,35.30188933333333,res_003,role_01,case_002047,type_02,1054.68,DE-BY
evt_00012279,e,2020-05-29 05:34:03,2020-05-29 05:39:50,5.769421333333333,res_005,role_01,case_002047,type_02,1054.68,DE-BY
evt_00012280,b,2020-05-29 05:40:27,2020-05-29 06:14:19,33.86967935,res_002,role_02,case_002047,type_02,1054.68,DE-BY
evt_00012281,d,2020-05-29 06:17:22,2020-05-29 06:53:19,35.945694333333336,res_003,role_01,case_002047,type_02,1054.68,DE-BY
evt_00012282,f,2020-05-29 06:53:21,2020-05-29 07:01:07,7.762971416666667,res_005,role_01,case_002047,type_02,1054.68,DE-BY
evt_00012283,a,2020-05-29 05:46:52,2020-05-29 06:03:39,16.76895125,res_001,role_01,case_002048,type_02,1010.98,DE-BE
evt_00012284,c,2020-05-29 06:04:41,2020-05-29 06:14:38,9.953632283333333,res_005,role_01,case_002048,type_02,1010.98,DE-BE
evt_00012285,e,2020-05-29 06:15:47,2020-05-29 06:44:26,28.648479183333333,res_002,role_02,case_002048,type_02,1010.98,DE-BE
evt_00012286,b,2020-05-29 06:46:27,2020-05-29 07:05:19,18.862992966666663,res_006,role_02,case_002048,type_02,1010.98,DE-BE
evt_00012287,d,2020-05-29 07:08:40,2020-05-29 07:28:19,19.654464683333334,res_006,role_02,case_002048,type_02,1010.98,DE-BE
evt_00012288,f,2020-05-29 07:29:30,2020-05-29 08:03:46,34.27381943333333,res_002,role_02,case_002048,type_02,1010.98,DE-BE
evt_00012289,a,2020-05-29 07:09:05,2020-05-29 07:31:50,22.748926400000002,res_001,role_01,case_002049,type_01,571.96,DE-BW
evt_00012290,c,2020-05-29 07:32:19,2020-05-29 07:43:05,10.764008566666666,res_005,role_01,case_002049,type_01,571.96,DE-BW
evt_00012291,e,2020-05-29 07:43:21,2020-05-29 07:49:33,6.213099516666667,res_005,role_01,case_002049,type_01,571.96,DE-BW
evt_00012292,b,2020-05-29 07:52:50,2020-05-29 08:16:14,23.39194655,res_006,role_02,case_002049,type_01,571.96,DE-BW
evt_00012293,d,2020-05-29 08:18:24,2020-05-29 08:41:46,23.357790533333333,res_006,role_02,case_002049,type_01,571.96,DE-BW
evt_00012294,f,2020-05-29 08:42:25,2020-05-29 09:21:51,39.423168749999995,res_002,role_02,case_002049,type_01,571.96,DE-BW
evt_00012295,a,2020-05-29 08:10:07,2020-05-29 08:46:54,36.777080733333335,res_001,role_01,case_002050,type_01,943.79,DE-BY
evt_00012296,c,2020-05-29 08:46:59,2020-05-29 08:53:35,6.59363705,res_005,role_01,case_002050,type_01,943.79,DE-BY
evt_00012297,e,2020-05-29 08:56:13,2020-05-29 09:18:51,22.62210683333333,res_006,role_02,case_002050,type_01,943.79,DE-BY
evt_00012298,b,2020-05-29 09:20:42,2020-05-29 09:57:40,36.962183483333334,res_001,role_01,case_002050,type_01,943.79,DE-BY
evt_00012299,d,2020-05-29 09:58:37,2020-05-29 10:21:40,23.0414746,res_006,role_02,case_002050,type_01,943.79,DE-BY
evt_00012300,f,2020-05-29 10:22:44,2020-05-29 10:37:40,14.926141816666666,res_002,role_02,case_002050,type_01,943.79,DE-BY
evt_00012301,a,2020-05-29 08:32:27,2020-05-29 09:23:37,51.17181541666666,res_001,role_01,case_002051,type_02,1460.33,DE-HE
evt_00012302,c,2020-05-29 09:24:01,2020-05-29 09:30:55,6.897970900000001,res_005,role_01,case_002051,type_02,1460.33,DE-HE
evt_00012303,e,2020-05-29 09:30:55,2020-05-29 10:02:26,31.51205875,res_006,role_02,case_002051,type_02,1460.33,DE-HE
evt_00012304,b,2020-05-29 10:04:19,2020-05-29 10:28:04,23.74031493333333,res_003,role_01,case_002051,type_02,1460.33,DE-HE
evt_00012305,d,2020-05-29 10:29:01,2020-05-29 10:53:59,24.956210966666667,res_003,role_01,case_002051,type_02,1460.33,DE-HE
evt_00012306,f,2020-05-29 10:54:20,2020-05-29 11:12:23,18.056305599999998,res_006,role_02,case_002051,type_02,1460.33,DE-HE
evt_00012307,a,2020-05-29 08:40:26,2020-05-29 09:09:51,29.40250861666667,res_001,role_01,case_002052,type_01,1252.18,DE-HE
evt_00012308,c,2020-05-29 09:10:27,2020-05-29 09:25:24,14.960425533333334,res_006,role_02,case_002052,type_01,1252.18,DE-HE
evt_00012309,e,2020-05-29 09:25:26,2020-05-29 10:07:20,41.89722765,res_006,role_02,case_002052,type_01,1252.18,DE-HE
evt_00012310,b,2020-05-29 10:07:42,2020-05-29 11:00:52,53.17081116666667,res_003,role_01,case_002052,type_01,1252.18,DE-HE
evt_00012311,d,2020-05-29 11:01:43,2020-05-29 11:55:22,53.65132956666666,res_002,role_02,case_002052,type_01,1252.18,DE-HE
evt_00012312,f,2020-05-29 11:58:48,2020-05-29 12:35:55,37.11916873333333,res_003,role_01,case_002052,type_01,1252.18,DE-HE
evt_00012313,a,2020-05-29 10:52:06,2020-05-29 11:45:18,53.19134785000001,res_001,role_01,case_002053,type_01,1134.35,DE-NRW
evt_00012314,c,2020-05-29 11:46:58,2020-05-29 12:31:32,44.573298683333334,res_006,role_02,case_002053,type_01,1134.35,DE-NRW
evt_00012315,e,2020-05-29 12:34:06,2020-05-29 13:10:40,36.56179468333333,res_003,role_01,case_002053,type_01,1134.35,DE-NRW
evt_00012316,b,2020-05-29 13:11:41,2020-05-29 13:37:21,25.669696050000002,res_006,role_02,case_002053,type_01,1134.35,DE-NRW
evt_00012317,d,2020-05-29 13:37:34,2020-05-29 14:27:31,49.95641798333334,res_003,role_01,case_002053,type_01,1134.35,DE-NRW
evt_00012318,f,2020-05-29 14:28:00,2020-05-29 15:20:34,52.56571511666667,res_001,role_01,case_002053,type_01,1134.35,DE-NRW
evt_00012319,a,2020-05-29 13:56:36,2020-05-29 14:33:14,36.63499125,res_001,role_01,case_002054,type_03,796.88,DE-HE
evt_00012320,c,2020-05-29 14:34:01,2020-05-29 15:05:41,31.679484616666667,res_003,role_01,case_002054,type_03,796.88,DE-HE
evt_00012321,e,2020-05-29 15:06:12,2020-05-29 15:38:11,31.981180600000002,res_001,role_01,case_002054,type_03,796.88,DE-HE
evt_00012322,b,2020-05-29 15:40:14,2020-05-29 16:08:23,28.147280733333332,res_001,role_01,case_002054,type_03,796.88,DE-HE
evt_00012323,d,2020-05-29 16:09:33,2020-05-29 16:19:04,9.51705975,res_002,role_02,case_002054,type_03,796.88,DE-HE
evt_00012324,f,2020-05-29 16:20:50,2020-05-29 16:51:33,30.726038366666668,res_003,role_01,case_002054,type_03,796.88,DE-HE
evt_00012325,a,2020-05-29 15:45:52,2020-05-29 16:43:05,57.2231928,res_001,role_01,case_002055,type_01,676.48,DE-NRW
evt_00012326,c,2020-05-29 16:43:06,2020-05-29 17:11:44,28.627405616666667,res_002,role_02,case_002055,type_01,676.48,DE-NRW
evt_00012327,e,2020-05-29 17:12:50,2020-05-29 18:12:37,59.78222576666667,res_003,role_01,case_002055,type_01,676.48,DE-NRW
evt_00012328,b,2020-05-29 18:16:11,2020-05-29 18:36:07,19.94064823333333,res_006,role_02,case_002055,type_01,676.48,DE-NRW
evt_00012329,d,2020-05-29 18:37:04,2020-05-29 18:43:37,6.5499688,res_005,role_01,case_002055,type_01,676.48,DE-NRW
evt_00012330,f,2020-05-29 18:46:07,2020-05-29 19:09:18,23.189365716666668,res_002,role_02,case_002055,type_01,676.48,DE-NRW
evt_00012331,a,2020-05-29 15:49:19,2020-05-29 16:30:01,40.69397898333333,res_001,role_01,case_002056,type_03,1121.22,DE-NRW
evt_00012332,c,2020-05-29 16:30:14,2020-05-29 16:37:22,7.126873483333333,res_005,role_01,case_002056,type_03,1121.22,DE-NRW
evt_00012333,e,2020-05-29 16:37:45,2020-05-29 17:04:06,26.350802483333332,res_006,role_02,case_002056,type_03,1121.22,DE-NRW
evt_00012334,b,2020-05-29 17:04:32,2020-05-29 17:32:33,28.017987483333332,res_006,role_02,case_002056,type_03,1121.22,DE-NRW
evt_00012335,d,2020-05-29 17:32:47,2020-05-29 18:06:40,33.890852566666666,res_006,role_02,case_002056,type_03,1121.22,DE-NRW
evt_00012336,f,2020-05-29 18:06:48,2020-05-29 18:17:25,10.609087149999999,res_005,role_01,case_002056,type_03,1121.22,DE-NRW
evt_00012337,a,2020-05-29 21:28:31,2020-05-29 22:34:32,66.0155647,res_001,role_01,case_002057,type_01,614.22,DE-BE
evt_00012338,c,2020-05-29 22:35:18,2020-05-29 22:43:15,7.946774633333334,res_005,role_01,case_002057,type_01,614.22,DE-BE
evt_00012339,e,2020-05-29 22:43:43,2020-05-29 23:09:35,25.855388883333333,res_006,role_02,case_002057,type_01,614.22,DE-BE
evt_00012340,b,2020-05-29 23:10:38,2020-05-29 23:52:06,41.472872716666664,res_001,role_01,case_002057,type_01,614.22,DE-BE
evt_00012341,d,2020-05-29 23:53:52,2020-05-30 00:21:42,27.840864616666668,res_002,role_02,case_002057,type_01,614.22,DE-BE
evt_00012342,f,2020-05-30 00:22:01,2020-05-30 00:31:24,9.383790516666666,res_005,role_01,case_002057,type_01,614.22,DE-BE
evt_00012343,a,2020-05-29 22:57:14,2020-05-29 23:52:43,55.49032233333333,res_001,role_01,case_002058,type_03,982.17,DE-HE
evt_00012344,c,2020-05-29 23:59:46,2020-05-30 00:32:56,33.15473098333333,res_001,role_01,case_002058,type_03,982.17,DE-HE
evt_00012345,e,2020-05-30 00:34:04,2020-05-30 01:06:09,32.08350573333333,res_006,role_02,case_002058,type_03,982.17,DE-HE
evt_00012346,b,2020-05-30 01:06:15,2020-05-30 01:15:14,8.974198733333333,res_005,role_01,case_002058,type_03,982.17,DE-HE
evt_00012347,d,2020-05-30 01:17:49,2020-05-30 01:24:47,6.955971233333333,res_005,role_01,case_002058,type_03,982.17,DE-HE
evt_00012348,f,2020-05-30 01:25:59,2020-05-30 02:25:14,59.23812533333333,res_001,role_01,case_002058,type_03,982.17,DE-HE
evt_00012349,a,2020-05-30 02:16:20,2020-05-30 02:22:47,6.45648795,res_005,role_01,case_002059,type_03,1420.45,DE-NRW
evt_00012350,c,2020-05-30 02:23:34,2020-05-30 02:31:44,8.153686116666666,res_005,role_01,case_002059,type_03,1420.45,DE-NRW
evt_00012351,e,2020-05-30 02:32:57,2020-05-30 03:05:58,33.0250105,res_002,role_02,case_002059,type_03,1420.45,DE-NRW
evt_00012352,b,2020-05-30 03:07:55,2020-05-30 03:46:02,38.113278066666666,res_001,role_01,case_002059,type_03,1420.45,DE-NRW
evt_00012353,d,2020-05-30 03:47:54,2020-05-30 04:10:40,22.764051483333333,res_002,role_02,case_002059,type_03,1420.45,DE-NRW
evt_00012354,f,2020-05-30 04:10:55,2020-05-30 04:14:14,3.3195882500000002,res_005,role_01,case_002059,type_03,1420.45,DE-NRW
evt_00012355,a,2020-05-30 12:46:47,2020-05-30 13:39:13,52.43404056666667,res_001,role_01,case_002060,type_03,1563.84,DE-BE
evt_00012356,c,2020-05-30 13:40:10,2020-05-30 13:48:13,8.0488417,res_005,role_01,case_002060,type_03,1563.84,DE-BE
evt_00012357,e,2020-05-30 13:49:56,2020-05-30 14:05:59,16.05498915,res_003,role_01,case_002060,type_03,1563.84,DE-BE
evt_00012358,b,2020-05-30 14:07:15,2020-05-30 15:00:54,53.64773613333333,res_001,role_01,case_002060,type_03,1563.84,DE-BE
evt_00012359,d,2020-05-30 15:02:07,2020-05-30 15:20:44,18.60901695,res_006,role_02,case_002060,type_03,1563.84,DE-BE
evt_00012360,f,2020-05-30 15:22:13,2020-05-30 15:28:00,5.788777783333333,res_002,role_02,case_002060,type_03,1563.84,DE-BE
evt_00012361,a,2020-05-30 12:53:29,2020-05-30 13:47:19,53.8354961,res_001,role_01,case_002061,type_03,979.94,DE-NRW
evt_00012362,c,2020-05-30 13:47:26,2020-05-30 13:55:48,8.358972233333335,res_005,role_01,case_002061,type_03,979.94,DE-NRW
evt_00012363,e,2020-05-30 13:57:48,2020-05-30 14:20:40,22.872927166666667,res_002,role_02,case_002061,type_03,979.94,DE-NRW
evt_00012364,b,2020-05-30 14:20:46,2020-05-30 14:26:49,6.057631450000001,res_005,role_01,case_002061,type_03,979.94,DE-NRW
evt_00012365,d,2020-05-30 14:30:06,2020-05-30 15:02:08,32.044319783333336,res_003,role_01,case_002061,type_03,979.94,DE-NRW
evt_00012366,f,2020-05-30 15:07:52,2020-05-30 15:56:16,48.390255616666664,res_002,role_02,case_002061,type_03,979.94,DE-NRW
evt_00012367,a,2020-05-30 13:14:31,2020-05-30 13:44:49,30.30880685,res_001,role_01,case_002062,type_01,965.66,DE-NRW
evt_00012368,c,2020-05-30 13:47:05,2020-05-30 14:01:28,14.387440833333333,res_005,role_01,case_002062,type_01,965.66,DE-NRW
evt_00012369,e,2020-05-30 14:02:56,2020-05-30 14:15:30,12.564312050000002,res_005,role_01,case_002062,type_01,965.66,DE-NRW
evt_00012370,b,2020-05-30 14:16:23,2020-05-30 14:26:16,9.8860037,res_005,role_01,case_002062,type_01,965.66,DE-NRW
evt_00012371,d,2020-05-30 14:27:01,2020-05-30 14:34:46,7.742885583333333,res_005,role_01,case_002062,type_01,965.66,DE-NRW
evt_00012372,f,2020-05-30 14:35:16,2020-05-30 14:59:14,23.960288916666666,res_006,role_02,case_002062,type_01,965.66,DE-NRW
evt_00012373,a,2020-05-30 16:49:35,2020-05-30 17:28:32,38.9536134,res_001,role_01,case_002063,type_03,792.62,DE-BE
evt_00012374,c,2020-05-30 17:29:51,2020-05-30 17:40:40,10.809547533333333,res_005,role_01,case_002063,type_03,792.62,DE-BE
evt_00012375,e,2020-05-30 17:40:48,2020-05-30 18:07:59,27.169386066666668,res_002,role_02,case_002063,type_03,792.62,DE-BE
evt_00012376,b,2020-05-30 18:08:06,2020-05-30 18:43:02,34.9293844,res_002,role_02,case_002063,type_03,792.62,DE-BE
evt_00012377,d,2020-05-30 18:43:16,2020-05-30 19:15:50,32.5537638,res_002,role_02,case_002063,type_03,792.62,DE-BE
evt_00012378,f,2020-05-30 19:20:06,2020-05-30 19:53:25,33.326965083333334,res_001,role_01,case_002063,type_03,792.62,DE-BE
evt_00012379,a,2020-05-30 19:44:26,2020-05-30 20:01:17,16.842713666666665,res_001,role_01,case_002064,type_03,1676.77,DE-BW
evt_00012380,c,2020-05-30 20:01:43,2020-05-30 20:16:55,15.201519066666666,res_005,role_01,case_002064,type_03,1676.77,DE-BW
evt_00012381,e,2020-05-30 20:17:41,2020-05-30 20:29:41,11.993022983333333,res_005,role_01,case_002064,type_03,1676.77,DE-BW
evt_00012382,b,2020-05-30 20:32:18,2020-05-30 21:33:20,61.0372611,res_002,role_02,case_002064,type_03,1676.77,DE-BW
evt_00012383,d,2020-05-30 21:35:19,2020-05-30 21:52:04,16.754159783333332,res_006,role_02,case_002064,type_03,1676.77,DE-BW
evt_00012384,f,2020-05-30 21:53:27,2020-05-30 22:35:37,42.17394148333334,res_006,role_02,case_002064,type_03,1676.77,DE-BW
evt_00012385,a,2020-05-30 21:49:07,2020-05-30 22:35:38,46.51105668333333,res_001,role_01,case_002065,type_01,1135.18,DE-NRW
evt_00012386,c,2020-05-30 22:36:05,2020-05-30 22:44:27,8.360621816666667,res_005,role_01,case_002065,type_01,1135.18,DE-NRW
evt_00012387,e,2020-05-30 22:44:45,2020-05-30 22:50:12,5.455578200000001,res_005,role_01,case_002065,type_01,1135.18,DE-NRW
evt_00012388,b,2020-05-30 22:50:23,2020-05-30 23:10:46,20.382658666666668,res_003,role_01,case_002065,type_01,1135.18,DE-NRW
evt_00012389,d,2020-05-30 23:12:59,2020-05-30 23:32:13,19.234417266666664,res_001,role_01,case_002065,type_01,1135.18,DE-NRW
evt_00012390,f,2020-05-30 23:39:32,2020-05-31 00:09:36,30.061391416666666,res_001,role_01,case_002065,type_01,1135.18,DE-NRW
evt_00012391,a,2020-05-31 01:54:09,2020-05-31 02:00:52,6.7219376833333335,res_005,role_01,case_002066,type_02,1534.15,DE-BE
